Protocol,Flow.Duration,Tot.Fwd.Pkts,Tot.Bwd.Pkts,TotLen.Bwd.Pkts,Fwd.Pkt.Len.Max,Bwd.Pkt.Len.Min,Flow.Byts.s,Flow.Pkts.s,Flow.IAT.Mean,Fwd.IAT.Std,Bwd.IAT.Tot,Bwd.IAT.Std,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Bwd.Pkts.s,Pkt.Len.Mean,Pkt.Len.Var,FIN.Flag.Cnt,SYN.Flag.Cnt,RST.Flag.Cnt,PSH.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Down.Up.Ratio,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Bwd.Pkts.b.Avg,Fwd.Act.Data.Pkts,Fwd.Seg.Size.Min,Active.Mean,Active.Std,Idle.Mean,Label
6,17383,5,2,300,935,0,71046.42467,402.6922856,2897.166667,8509.431684,16699,0.0,16699,0,0,0,0,115.0549387,154.375,110510.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17984,5,2,342,935,0,71007.56228,389.2348754,2997.333333,8820.615209,17424,0.0,17424,0,0,0,0,111.2099644,159.625,112478.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,3263,5,2,316,935,0,383389.5188,2145.265093,543.8333333,1456.642801,2569,0.0,2569,0,0,0,0,612.9328838,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1453,5,2,274,935,0,832071.576,4817.61872,242.1666667,558.7470358,832,0.0,832,0,0,0,0,1376.462491,151.125,109512.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1181,5,2,299,935,0,1044877.223,5927.180356,196.8333333,419.5572071,625,0.0,625,0,0,0,0,1693.480102,154.25,110468.7857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1085,5,2,341,935,0,1176036.866,6451.612903,180.8333333,399.1452325,564,0.0,564,0,0,0,0,1843.317972,159.5,112426.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1622,5,2,314,935,0,770036.9914,4315.659679,270.3333333,654.5438615,1110,0.0,1110,0,0,0,0,1233.045623,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1094,5,2,323,935,0,1149908.592,6398.537477,182.3333333,396.8009577,569,0.0,569,0,0,0,0,1828.153565,157.25,111533.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1553,5,2,298,935,0,793947.199,4507.405023,258.8333333,612.2681194,1037,0.0,1037,0,0,0,0,1287.830006,154.125,110427.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,9932,5,2,250,935,0,119311.317,704.7925896,1655.333333,4643.402129,9095,0.0,9095,0,0,0,0,201.3693113,148.125,108742.4107,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1173,5,2,315,935,0,1065643.649,5967.604433,195.5,424.1347074,619,0.0,619,0,0,0,0,1705.029838,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1242,5,2,339,935,0,1025764.895,5636.070853,207.0,482.8923275,707,0.0,707,0,0,0,0,1610.305958,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1243,5,2,333,935,0,1020112.631,5631.536605,207.1666667,442.4713738,587,0.0,587,0,0,0,0,1609.010459,158.5,112019.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1143,5,2,309,935,0,1088363.955,6124.234471,190.5,416.5792242,583,0.0,583,0,0,0,0,1749.781277,155.5,110894.8571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1459,5,2,249,935,0,811514.7361,4797.806717,243.1666667,552.1421164,887,0.0,887,0,0,0,0,1370.801919,148.0,108713.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,7222,5,2,310,935,0,172389.9197,969.2605926,1203.666667,3446.604561,6694,0.0,6694,0,0,0,0,276.9315979,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1165,5,2,311,935,0,1069527.897,6008.583691,194.1666667,322.2477049,243,0.0,243,0,0,0,0,1716.738197,155.75,110983.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1128,5,2,316,935,0,1109042.553,6205.673759,188.0,373.9108628,501,0.0,501,0,0,0,0,1773.049645,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1329,5,2,261,935,0,899924.7555,5267.118134,221.5,513.2948308,812,0.0,812,0,0,0,0,1504.890895,149.5,109077.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1242,5,2,339,935,0,1025764.895,5636.070853,207.0,466.6551189,730,0.0,730,0,0,0,0,1610.305958,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1601,5,2,310,935,0,777638.9756,4372.267333,266.8333333,543.1895771,893,0.0,893,0,0,0,0,1249.219238,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1402,5,2,299,935,0,880171.184,4992.867332,233.6666667,527.3319638,833,0.0,833,0,0,0,0,1426.533524,154.25,110468.7857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1443,5,2,312,935,0,864171.8642,4851.004851,240.5,558.5841476,840,0.0,840,0,0,0,0,1386.001386,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1133,5,2,273,935,0,1066195.94,6178.287732,188.8333333,417.2084811,615,0.0,615,0,0,0,0,1765.225066,151.0,109478.0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1212,5,2,287,935,0,1008250.825,5775.577558,202.0,394.9337497,514,0.0,514,0,0,0,0,1650.165017,152.75,109990.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,10938,5,2,248,935,0,108155.0558,639.9707442,1823.0,5284.127269,10261,0.0,10261,0,0,0,0,182.8487841,147.875,108684.6964,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1345,5,2,259,935,0,887732.342,5204.460967,224.1666667,512.0842216,766,0.0,766,0,0,0,0,1486.988848,149.25,109014.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1220,5,2,326,935,0,1033606.557,5737.704918,203.3333333,472.8784199,714,0.0,714,0,0,0,0,1639.344262,157.625,111676.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1237,5,2,341,935,0,1031527.89,5658.852061,206.1666667,442.3975399,603,0.0,603,0,0,0,0,1616.814875,159.5,112426.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1362,5,2,326,935,0,925844.3465,5139.500734,227.0,476.441322,706,0.0,706,0,0,0,0,1468.428781,157.625,111676.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1334,5,2,339,935,0,955022.4888,5247.376312,222.3333333,504.9874586,704,0.0,704,0,0,0,0,1499.250375,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1148,5,2,289,935,0,1066202.091,6097.560976,191.3333333,421.5874761,574,0.0,574,0,0,0,0,1742.160279,153.0,110067.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,8141,5,2,314,935,0,153420.9557,859.8452279,1356.833333,3742.565018,7339,0.0,7339,0,0,0,0,245.6700651,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16441,5,2,284,935,0,74143.90852,425.7648562,2740.166667,7998.352679,15648,0.0,15648,0,0,0,0,121.6471018,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16339,5,2,247,935,0,72342.24861,428.4227921,2723.166667,7926.11714,15663,0.0,15663,0,0,0,0,122.406512,147.75,108656.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1755,5,2,313,935,0,711111.1111,3988.603989,292.5,614.2938358,1007,0.0,1007,0,0,0,0,1139.60114,156.0,111072.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1337,5,2,309,935,0,930441.2865,5235.602094,222.8333333,456.1369495,626,0.0,626,0,0,0,0,1495.886313,155.5,110894.8571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1204,5,2,309,935,0,1033222.591,5813.953488,200.6666667,454.4821229,675,0.0,675,0,0,0,0,1661.129568,155.5,110894.8571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,18572,5,2,334,935,0,68328.66681,376.9114796,3095.333333,8976.250368,17767,0.0,17767,0,0,0,0,107.6889942,158.625,112069.4107,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16304,5,2,315,935,0,76668.30226,429.3424926,2717.333333,7977.986672,15723,0.0,15723,0,0,0,0,122.6692836,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1270,5,2,323,935,0,990551.1811,5511.811024,211.6666667,477.9933751,724,0.0,724,0,0,0,0,1574.80315,157.25,111533.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1259,5,2,333,935,0,1007148.531,5559.968229,209.8333333,455.2452636,671,0.0,671,0,0,0,0,1588.562351,158.5,112019.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1114,5,2,333,935,0,1138240.575,6283.662478,185.6666667,408.7807073,531,0.0,531,0,0,0,0,1795.332136,158.5,112019.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,7270,5,2,247,935,0,162585.9697,962.8610729,1211.666667,3489.984766,6751,0.0,6751,0,0,0,0,275.1031637,147.75,108656.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1269,5,2,291,935,0,966115.0512,5516.154452,211.5,488.8383339,697,0.0,697,0,0,0,0,1576.044129,153.25,110145.9286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1307,5,2,308,935,0,951032.8998,5355.776588,217.8333333,495.4098472,749,0.0,749,0,0,0,0,1530.221882,155.375,110851.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1078,5,2,310,935,0,1154916.512,6493.506494,179.6666667,399.5943777,552,0.0,552,0,0,0,0,1855.28757,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1189,5,2,314,935,0,1050462.574,5887.300252,198.1666667,425.7075483,611,0.0,611,0,0,0,0,1682.085786,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,31690,5,2,313,935,0,39381.50836,220.8898706,5281.666667,15581.20407,30965,0.0,30965,0,0,0,0,63.11139161,156.0,111072.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,52822,5,2,266,935,0,22736.73848,132.5205407,8803.666667,25807.51102,51630,0.0,51630,0,0,0,0,37.86301162,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1121,5,2,266,935,0,1071364.853,6244.424621,186.8333333,410.2270713,602,0.0,602,0,0,0,0,1784.12132,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,14000,5,2,323,935,0,89857.14286,500.0,2333.333333,6827.368307,13426,0.0,13426,0,0,0,0,142.8571429,157.25,111533.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,2033,5,2,316,935,0,615346.7782,3443.187408,338.8333333,623.1593563,940,0.0,940,0,0,0,0,983.7678308,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,36346,5,2,314,935,0,34364.16662,192.5934078,6057.666667,17805.33254,35451,0.0,35451,0,0,0,0,55.02668794,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,46464,5,2,291,935,0,26386.01928,150.65427,7744.0,23077.51385,45819,0.0,45819,0,0,0,0,43.04407713,153.25,110145.9286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1356,5,2,289,935,0,902654.8673,5162.241888,226.0,533.5647415,785,0.0,785,0,0,0,0,1474.926254,153.0,110067.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16102,5,2,334,935,0,78810.0857,434.7286051,2683.666667,7849.956284,15402,0.0,15402,0,0,0,0,124.2081729,158.625,112069.4107,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,2109,5,2,299,935,0,585111.4272,3319.108582,351.5,896.7133972,1600,0.0,1600,0,0,0,0,948.3167378,154.25,110468.7857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1464,5,2,284,935,0,832650.2732,4781.420765,244.0,581.5175549,894,0.0,894,0,0,0,0,1366.120219,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1142,5,2,272,935,0,1056917.688,6129.597198,190.3333333,426.4532018,613,0.0,613,0,0,0,0,1751.313485,150.875,109443.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,17540,5,2,298,935,0,70296.46522,399.0877993,2923.333333,8597.953129,17015,0.0,17015,0,0,0,0,114.0250855,154.125,110427.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1612,5,2,273,935,0,749379.6526,4342.431762,268.6666667,668.6678298,1087,0.0,1087,0,0,0,0,1240.694789,151.0,109478.0,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,15812,5,2,266,935,0,75954.97091,442.7017455,2635.333333,7741.897915,15265,0.0,15265,0,0,0,0,126.486213,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1270,5,2,291,935,0,965354.3307,5511.811024,211.6666667,462.2045002,650,0.0,650,0,0,0,0,1574.80315,153.25,110145.9286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1277,5,2,288,935,0,957713.3908,5481.597494,212.8333333,463.4626019,713,0.0,713,0,0,0,0,1566.170713,152.875,110028.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1248,5,2,312,935,0,999198.7179,5608.974359,208.0,477.2162333,743,0.0,743,0,0,0,0,1602.564103,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1217,5,2,247,935,0,971240.756,5751.848809,202.8333333,457.1924285,701,0.0,701,0,0,0,0,1643.385374,147.75,108656.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1174,5,2,323,935,0,1071550.256,5962.521295,195.6666667,431.2999729,600,0.0,600,0,0,0,0,1703.577513,157.25,111533.3571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16843,5,2,314,935,0,74155.43549,415.6029211,2807.166667,8234.252865,16224,0.0,16224,0,0,0,0,118.7436917,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1272,5,2,310,935,0,978773.5849,5503.144654,212.0,472.2929882,609,0.0,609,0,0,0,0,1572.327044,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16733,5,2,310,935,0,74403.87259,418.3350266,2788.833333,8176.450427,16095,0.0,16095,0,0,0,0,119.5242933,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1243,5,2,249,935,0,952534.1915,5631.536605,207.1666667,481.7623031,753,0.0,753,0,0,0,0,1609.010459,148.0,108713.4286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1291,5,2,261,935,0,926413.6328,5422.153369,215.1666667,469.6050646,727,0.0,727,0,0,0,0,1549.186677,149.5,109077.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1344,5,2,326,935,0,938244.0476,5208.333333,224.0,512.7605029,697,0.0,697,0,0,0,0,1488.095238,157.625,111676.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,9220,5,2,299,935,0,133839.4794,759.2190889,1536.666667,4310.331851,8485,0.0,8485,0,0,0,0,216.9197397,154.25,110468.7857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,7622,5,2,316,935,0,164130.1496,918.3941223,1270.333333,3633.860069,7005,0.0,7005,0,0,0,0,262.3983207,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,978,5,2,315,935,0,1278118.609,7157.464213,163.0,333.3761639,438,0.0,438,0,0,0,0,2044.989775,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,3332,5,2,274,935,0,362845.1381,2100.840336,555.3333333,1524.199681,2824,0.0,2824,0,0,0,0,600.240096,151.125,109512.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1247,5,2,284,935,0,977546.1107,5613.472334,207.8333333,468.2779623,662,0.0,662,0,0,0,0,1603.849238,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1121,5,2,259,935,0,1065120.428,6244.424621,186.8333333,400.4841861,559,0.0,559,0,0,0,0,1784.12132,149.25,109014.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1171,5,2,312,935,0,1064901.793,5977.796755,195.1666667,421.394807,646,0.0,646,0,0,0,0,1707.94193,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1001,5,2,365,935,0,1298701.299,6993.006993,166.8333333,335.6946777,436,0.0,436,0,0,0,0,1998.001998,162.5,113742.8571,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,18798,5,2,311,935,0,66283.6472,372.3800404,3133.0,9246.087263,18246,0.0,18246,0,0,0,0,106.3942973,155.75,110983.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1524,5,2,272,935,0,791994.7507,4593.175853,254.0,616.4213927,1007,0.0,1007,0,0,0,0,1312.335958,150.875,109443.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,16536,5,2,316,935,0,75653.12046,423.3188195,2756.0,7910.205771,15672,0.0,15672,0,0,0,0,120.9482342,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1195,5,2,340,935,0,1066945.607,5857.740586,199.1666667,446.1459963,640,0.0,640,0,0,0,0,1673.640167,159.375,112374.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,3147,5,2,274,935,0,384175.4051,2224.340642,524.5,1411.943194,2570,0.0,2570,0,0,0,0,635.5258977,151.125,109512.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1157,5,2,324,935,0,1088159.032,6050.129646,192.8333333,418.8335986,506,0.0,506,0,0,0,0,1728.60847,157.375,111580.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,2019,5,2,300,935,0,611688.9549,3467.062902,336.5,847.0023121,1394,0.0,1394,0,0,0,0,990.5894007,154.375,110510.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,18235,5,2,284,935,0,66849.46531,383.8771593,3039.166667,8856.950279,17477,0.0,17477,0,0,0,0,109.6791884,152.375,109876.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,30418,5,2,341,935,0,41948.84608,230.1268985,5069.666667,14778.27555,29495,0.0,29495,0,0,0,0,65.75054244,159.5,112426.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,7178,5,2,314,935,0,174003.9008,975.2020061,1196.333333,3438.734699,6654,0.0,6654,0,0,0,0,278.6291446,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,5853,5,2,314,935,0,213394.8403,1195.96788,975.5,2627.716293,5016,0.0,5016,0,0,0,0,341.7051085,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1628,5,2,272,935,0,741400.4914,4299.7543,271.3333333,499.1479407,740,0.0,740,0,0,0,0,1228.501229,150.875,109443.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,18978,5,2,316,935,0,65918.43187,368.84814,3163.0,9279.866468,18329,0.0,18329,0,0,0,0,105.3851828,156.375,111207.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1173,5,2,312,935,0,1063086.104,5967.604433,195.5,435.6637656,585,0.0,585,0,0,0,0,1705.029838,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,4596,5,2,313,935,0,271540.47,1523.063534,766.0,2132.158687,4067,0.0,4067,0,0,0,0,435.1610096,156.0,111072.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1457,5,2,299,935,0,846945.779,4804.392588,242.8333333,573.8875471,936,0.0,936,0,0,0,0,1372.683596,154.25,110468.7857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1423,5,2,312,935,0,876317.6388,4919.184821,237.1666667,532.2789839,817,0.0,817,0,0,0,0,1405.481377,155.875,111027.5536,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,8362,5,2,247,935,0,141353.7431,837.1203061,1393.666667,3927.641574,7687,0.0,7687,0,0,0,0,239.1772303,147.75,108656.2143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1471,5,2,339,935,0,866077.4983,4758.667573,245.1666667,572.7636947,930,0.0,930,0,0,0,0,1359.619307,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,8023,5,2,291,935,0,152810.6693,872.4915867,1337.166667,3814.118716,7400,0.0,7400,0,0,0,0,249.2833105,153.25,110145.9286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,15792,5,2,268,935,0,76177.81155,443.2624113,2632.0,7746.439483,15306,0.0,15306,0,0,0,0,126.6464032,150.375,109306.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1330,5,2,308,935,0,934586.4662,5263.157895,221.6666667,455.2512127,703,0.0,703,0,0,0,0,1503.759398,155.375,110851.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1207,5,2,291,935,0,1015741.508,5799.5029,201.1666667,458.9091232,669,0.0,669,0,0,0,0,1657.000829,153.25,110145.9286,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,15070,5,2,349,935,0,85202.38885,464.4990046,2511.666667,7386.836874,14511,0.0,14511,0,0,0,0,132.7140013,160.5,112849.1429,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1065,5,2,334,935,0,1191549.296,6572.769953,177.5,363.4651519,361,0.0,361,0,0,0,0,1877.934272,158.625,112069.4107,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1272,5,2,288,935,0,961477.9874,5503.144654,212.0,493.2916649,726,0.0,726,0,0,0,0,1572.327044,152.875,110028.9821,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,46451,5,2,261,935,0,25747.56195,150.6964328,7741.833333,22695.65173,45323,0.0,45323,0,0,0,0,43.05612366,149.5,109077.7143,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1158,5,2,325,935,0,1088082.902,6044.905009,193.0,405.9798846,599,0.0,599,0,0,0,0,1727.115717,157.5,111628.5714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1262,5,2,314,935,0,989698.8906,5546.751189,210.3333333,484.6885598,738,0.0,738,0,0,0,0,1584.786054,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,22382,5,2,266,935,0,53659.19042,312.751318,3730.333333,10830.89056,21591,0.0,21591,0,0,0,0,89.35751944,150.125,109240.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1253,5,2,259,935,0,952913.0088,5586.592179,208.8333333,471.7629172,739,0.0,739,0,0,0,0,1596.169194,149.25,109014.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1388,5,2,339,935,0,917867.4352,5043.227666,231.3333333,542.3541279,781,0.0,781,0,0,0,0,1440.92219,159.25,112323.0714,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1116,5,2,314,935,0,1119175.627,6272.401434,186.0,417.5300388,532,0.0,532,0,0,0,0,1792.114695,156.125,111117.2679,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,4854,5,2,308,935,0,256077.4619,1442.1096,809.0,2263.645658,4282,0.0,4282,0,0,0,0,412.0313144,155.375,110851.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,11079,5,2,310,935,0,112374.7631,631.8259771,1846.5,5239.064635,10350,0.0,10350,0,0,0,0,180.5217077,155.625,110938.8393,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1091,5,2,315,935,0,1145737.855,6416.131989,181.8333333,396.8520925,570,0.0,570,0,0,0,0,1833.180568,156.25,111162.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1076,5,2,287,935,0,1135687.732,6505.576208,179.3333333,393.6097899,568,0.0,568,0,0,0,0,1858.736059,152.75,109990.5,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1402,5,2,313,935,0,890156.9187,4992.867332,233.6666667,502.926436,791,0.0,791,0,0,0,0,1426.533524,156.0,111072.2857,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
6,1348,5,2,308,935,0,922106.8249,5192.878338,224.6666667,461.2410794,712,0.0,712,0,0,0,0,1483.679525,155.375,110851.125,0,0,1,1,0,0,0.0,0,0,0,0,0,1,20,0.0,0,0,0
