Protocol,Flow.Duration,Tot.Fwd.Pkts,Bwd.Pkt.Len.Min,Flow.Byts.s,Flow.Pkts.s,Bwd.IAT.Tot,Bwd.IAT.Std,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Bwd.Pkts.s,FIN.Flag.Cnt,SYN.Flag.Cnt,RST.Flag.Cnt,ACK.Flag.Cnt,URG.Flag.Cnt,CWR.Flag.Count,Down.Up.Ratio,Fwd.Byts.b.Avg,Fwd.Pkts.b.Avg,Fwd.Blk.Rate.Avg,Bwd.Byts.b.Avg,Bwd.Pkts.b.Avg,Fwd.Seg.Size.Min,Active.Std,Idle.Mean,Label
6,7304,5,0,174561.8839,958.3789704,6575,0.0,0,0,0,0,273.822563,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1138,5,0,1084358.524,6151.142355,661,0.0,0,0,0,0,1757.469244,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1138,5,0,1093145.87,6151.142355,555,0.0,0,0,0,0,1757.469244,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,19683,5,0,60102.62663,355.636844,18721,0.0,0,0,0,0,101.6105269,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1388,5,0,883285.3026,5043.227666,771,0.0,0,0,0,0,1440.92219,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18682,5,0,68193.98351,374.6922171,17546,0.0,0,0,0,0,107.0549192,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18358,5,0,68525.98322,381.3051531,17768,0.0,0,0,0,0,108.9443294,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1620,5,0,768518.5185,4320.987654,655,0.0,0,0,0,0,1234.567901,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1190,5,0,1057142.857,5882.352941,663,0.0,0,0,0,0,1680.672269,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1085,5,0,1129953.917,6451.612903,523,0.0,0,0,0,0,1843.317972,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1302,5,0,939324.1167,5376.344086,781,0.0,0,0,0,0,1536.09831,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1318,5,0,930197.2686,5311.07739,720,0.0,0,0,0,0,1517.450683,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1369,5,0,907962.0161,5113.221329,846,0.0,0,0,0,0,1460.92038,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,3376,5,0,369075.8294,2073.459716,2285,0.0,0,0,0,0,592.4170616,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1230,5,0,1011382.114,5691.056911,727,0.0,0,0,0,0,1626.01626,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17973,5,0,70995.38196,389.4730985,16592,0.0,0,0,0,0,111.2780282,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,8502,5,0,144201.3644,823.3356857,7620,0.0,0,0,0,0,235.2387673,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1180,5,0,1066949.153,5932.20339,645,0.0,0,0,0,0,1694.915254,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,23777,5,0,51478.31938,294.4021533,22911,0.0,0,0,0,0,84.11490095,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1250,5,0,1014400.0,5600.0,696,0.0,0,0,0,0,1600.0,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2946,5,0,401900.8826,2376.103191,2312,0.0,0,0,0,0,678.8866259,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1121,5,0,1112399.643,6244.424621,596,0.0,0,0,0,0,1784.12132,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1599,5,0,787367.1044,4377.736085,797,0.0,0,0,0,0,1250.781739,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15272,5,0,77592.98062,458.3551598,14738,0.0,0,0,0,0,130.9586171,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17668,5,0,66957.21078,396.1965135,17067,0.0,0,0,0,0,113.1990038,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1188,5,0,1052188.552,5892.255892,644,0.0,0,0,0,0,1683.501684,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2048,5,0,578125.0,3417.96875,1159,0.0,0,0,0,0,976.5625,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1319,5,0,943138.7415,5307.050796,721,0.0,0,0,0,0,1516.300227,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,33281,5,0,37859.43932,210.3302184,32444,0.0,0,0,0,0,60.09434813,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17969,5,0,67282.54216,389.5597974,17394,0.0,0,0,0,0,111.3027993,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,21119,5,0,58051.9911,331.4550878,20517,0.0,0,0,0,0,94.70145367,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1142,5,0,1035026.27,6129.597198,589,0.0,0,0,0,0,1751.313485,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1388,5,0,871037.464,5043.227666,548,0.0,0,0,0,0,1440.92219,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1385,5,0,883032.491,5054.151625,824,0.0,0,0,0,0,1444.043321,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15655,5,0,79782.81699,447.1414883,15042,0.0,0,0,0,0,127.754711,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,7563,5,0,158138.3049,925.5586408,7047,0.0,0,0,0,0,264.4453259,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1710,5,0,691812.8655,4093.567251,823,0.0,0,0,0,0,1169.590643,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,34612,5,0,36721.36831,202.241997,33705,0.0,0,0,0,0,57.78342771,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1834,5,0,682115.5943,3816.793893,961,0.0,0,0,0,0,1090.512541,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1234,5,0,1010534.846,5672.6094,696,0.0,0,0,0,0,1620.745543,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,6817,5,0,179551.1222,1026.844653,5829,0.0,0,0,0,0,293.3841866,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1156,5,0,1079584.775,6055.363322,662,0.0,0,0,0,0,1730.103806,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,9681,5,0,130048.5487,723.065799,9095,0.0,0,0,0,0,206.5902283,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1122,5,0,1089126.56,6238.85918,640,0.0,0,0,0,0,1782.531194,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1114,5,0,1061938.959,6283.662478,571,0.0,0,0,0,0,1795.332136,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1278,5,0,926447.5743,5477.308294,778,0.0,0,0,0,0,1564.945227,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1779,5,0,700955.593,3934.794829,1234,0.0,0,0,0,0,1124.227094,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1071,5,0,1168067.227,6535.947712,526,0.0,0,0,0,0,1867.413632,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1676,5,0,720167.0644,4176.610979,886,0.0,0,0,0,0,1193.317422,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1165,5,0,1016309.013,6008.583691,623,0.0,0,0,0,0,1716.738197,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1182,5,0,1016920.474,5922.165821,686,0.0,0,0,0,0,1692.047377,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1397,5,0,890479.5991,5010.737294,890,0.0,0,0,0,0,1431.639227,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2274,5,0,532102.0229,3078.276165,1742,0.0,0,0,0,0,879.5074758,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1728,5,0,684027.7778,4050.925926,1185,0.0,0,0,0,0,1157.407407,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1229,5,0,1057770.545,5695.687551,706,0.0,0,0,0,0,1627.3393,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1209,5,0,1011579.818,5789.909016,585,0.0,0,0,0,0,1654.259719,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2501,5,0,498200.7197,2798.880448,1689,0.0,0,0,0,0,799.6801279,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1455,5,0,821305.8419,4810.996564,861,0.0,0,0,0,0,1374.570447,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1058,5,0,1117202.268,6616.257089,518,0.0,0,0,0,0,1890.359168,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,3657,5,0,341536.7788,1914.137271,3115,0.0,0,0,0,0,546.8963631,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,8973,5,0,136186.3368,780.1181322,8512,0.0,0,0,0,0,222.8908949,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1261,5,0,952418.7153,5551.149881,712,0.0,0,0,0,0,1586.042823,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1426,5,0,843618.5133,4908.835905,751,0.0,0,0,0,0,1402.524544,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1150,5,0,1086086.957,6086.956522,572,0.0,0,0,0,0,1739.130435,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1392,5,0,850574.7126,5028.735632,808,0.0,0,0,0,0,1436.781609,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,3105,5,0,380998.3897,2254.428341,2469,0.0,0,0,0,0,644.1223833,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2237,5,0,559231.1131,3129.190881,1668,0.0,0,0,0,0,894.0545373,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16267,5,0,72723.91959,430.3190508,15313,0.0,0,0,0,0,122.9483002,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1178,5,0,1058573.854,5942.275042,630,0.0,0,0,0,0,1697.792869,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1060,5,0,1178301.887,6603.773585,556,0.0,0,0,0,0,1886.792453,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,34190,5,0,34951.74027,204.7382276,33147,0.0,0,0,0,0,58.49663644,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2372,5,0,520236.0877,2951.096121,960,0.0,0,0,0,0,843.1703204,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1156,5,0,1079584.775,6055.363322,612,0.0,0,0,0,0,1730.103806,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1178,5,0,1061969.44,5942.275042,626,0.0,0,0,0,0,1697.792869,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,19362,5,0,64611.0939,361.5328995,18701,0.0,0,0,0,0,103.2951141,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,4628,5,0,255401.9015,1512.532411,4090,0.0,0,0,0,0,432.1521175,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1095,5,0,1150684.932,6392.694064,499,0.0,0,0,0,0,1826.484018,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1103,5,0,1133272.892,6346.328196,546,0.0,0,0,0,0,1813.236627,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,7236,5,0,172056.3847,967.3852957,6427,0.0,0,0,0,0,276.3957988,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1416,5,0,853813.5593,4943.502825,791,0.0,0,0,0,0,1412.429379,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,31826,5,0,37516.49595,219.9459561,31003,0.0,0,0,0,0,62.84170175,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,6126,5,0,200130.5909,1142.670584,5617,0.0,0,0,0,0,326.4773098,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1488,5,0,796370.9677,4704.301075,936,0.0,0,0,0,0,1344.086022,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,7323,5,0,177522.8731,955.8923938,6757,0.0,0,0,0,0,273.1121125,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1382,5,0,905209.8408,5065.12301,868,0.0,0,0,0,0,1447.178003,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1228,5,0,962540.7166,5700.325733,727,0.0,0,0,0,0,1628.664495,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1854,5,0,659115.4261,3775.62028,984,0.0,0,0,0,0,1078.748652,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16882,5,0,71140.86009,414.6428148,16328,0.0,0,0,0,0,118.4693757,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15398,5,0,80919.59995,454.6044941,14620,0.0,0,0,0,0,129.8869983,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1266,5,0,1007109.005,5529.225908,680,0.0,0,0,0,0,1579.778831,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1084,5,0,1162361.624,6457.564576,562,0.0,0,0,0,0,1845.01845,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,7667,5,0,162384.2442,913.0037824,6919,0.0,0,0,0,0,260.8582236,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1319,5,0,943896.8916,5307.050796,704,0.0,0,0,0,0,1516.300227,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1138,5,0,1097539.543,6151.142355,547,0.0,0,0,0,0,1757.469244,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18031,5,0,70767.01237,388.2202873,17418,0.0,0,0,0,0,110.9200821,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1312,5,0,915396.3415,5335.365854,686,0.0,0,0,0,0,1524.390244,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2530,5,0,492094.8617,2766.798419,1894,0.0,0,0,0,0,790.513834,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1369,5,0,937910.8839,5113.221329,809,0.0,0,0,0,0,1460.92038,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1109,5,0,1172227.232,6311.992786,537,0.0,0,0,0,0,1803.42651,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1448,5,0,859806.6298,4834.254144,878,0.0,0,0,0,0,1381.21547,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1990,5,0,640201.005,3517.58794,941,0.0,0,0,0,0,1005.025126,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15219,5,0,83842.56521,459.9513766,14599,0.0,0,0,0,0,131.414679,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,34461,5,0,34328.66139,203.1281739,33673,0.0,0,0,0,0,58.03662111,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1544,5,0,816062.1762,4533.678756,679,0.0,0,0,0,0,1295.336788,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1060,5,0,1133962.264,6603.773585,386,0.0,0,0,0,0,1886.792453,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1405,5,0,889679.7153,4982.206406,873,0.0,0,0,0,0,1423.487544,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1087,5,0,1099356.026,6439.74241,543,0.0,0,0,0,0,1839.926403,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1188,5,0,1026094.276,5892.255892,644,0.0,0,0,0,0,1683.501684,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1340,5,0,882089.5522,5223.880597,730,0.0,0,0,0,0,1492.537313,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
17,89479996,6,0,33.52704665,0.067054093,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0.0,21400000,0
6,2457,5,0,492470.4925,2849.002849,1842,0.0,0,0,0,0,814.000814,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
17,118008139,18,0,4.881019266,0.152531852,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,1260126.373,10500000,0
6,15031,5,0,84358.99142,465.7042113,14134,0.0,0,0,0,0,133.0583461,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1528,5,0,814136.1257,4581.151832,1005,0.0,0,0,0,0,1308.900524,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1256,5,0,962579.6178,5573.248408,692,0.0,0,0,0,0,1592.356688,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,31416,5,0,39788.64273,222.8163993,30347,0.0,0,0,0,0,63.66182837,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1354,5,0,919497.7843,5169.867061,725,0.0,0,0,0,0,1477.104874,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1179,5,0,1012722.646,5937.234945,632,0.0,0,0,0,0,1696.352841,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1061,5,0,1138548.539,6597.549482,568,0.0,0,0,0,0,1885.014138,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1400,5,0,917142.8571,5000.0,881,0.0,0,0,0,0,1428.571429,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1263,5,0,998416.4687,5542.359462,744,0.0,0,0,0,0,1583.531275,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1491,5,0,801475.5198,4694.835681,831,0.0,0,0,0,0,1341.381623,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1197,5,0,988304.0936,5847.953216,622,0.0,0,0,0,0,1670.843776,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15736,5,0,77465.68378,444.8398577,14867,0.0,0,0,0,0,127.0971022,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1273,5,0,976433.6214,5498.821681,698,0.0,0,0,0,0,1571.091909,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,31567,5,0,39851.74391,221.7505623,30566,0.0,0,0,0,0,63.35730351,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1154,5,0,1040727.903,6065.857886,582,0.0,0,0,0,0,1733.102253,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,14660,5,0,80695.7708,477.4897681,14045,0.0,0,0,0,0,136.425648,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1217,5,0,1021364.01,5751.848809,723,0.0,0,0,0,0,1643.385374,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1498,5,0,832443.2577,4672.897196,990,0.0,0,0,0,0,1335.113485,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16576,5,0,71368.24324,422.2972973,16028,0.0,0,0,0,0,120.6563707,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2053,5,0,609352.1676,3409.644423,687,0.0,0,0,0,0,974.1841208,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,3984,5,0,313002.008,1757.028112,2813,0.0,0,0,0,0,502.0080321,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17285,5,0,74284.06132,404.9754122,16724,0.0,0,0,0,0,115.7072606,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1252,5,0,996006.3898,5591.054313,696,0.0,0,0,0,0,1597.444089,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,14570,5,0,88126.28689,480.4392588,13711,0.0,0,0,0,0,137.2683596,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1249,5,0,968775.02,5604.483587,711,0.0,0,0,0,0,1601.281025,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1033,5,0,1203291.384,6776.379477,562,0.0,0,0,0,0,1936.108422,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16423,5,0,75747.42739,426.2315046,15602,0.0,0,0,0,0,121.7804299,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16033,5,0,77652.34204,436.5995135,15396,0.0,0,0,0,0,124.7427181,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1917,5,0,622848.2003,3651.538863,897,0.0,0,0,0,0,1043.296818,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1932,5,0,619047.619,3623.188406,848,0.0,0,0,0,0,1035.196687,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1211,5,0,1010734.93,5780.346821,611,0.0,0,0,0,0,1651.527663,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,14269,5,0,87602.49492,490.5739715,13647,0.0,0,0,0,0,140.1639919,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,17718,5,0,66711.81849,395.0784513,17147,0.0,0,0,0,0,112.8795575,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1117,5,0,1059982.095,6266.786034,583,0.0,0,0,0,0,1790.510295,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1534,5,0,822033.8983,4563.233377,935,0.0,0,0,0,0,1303.780965,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,18657,5,0,64372.62154,375.194297,18062,0.0,0,0,0,0,107.1983706,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,3285,5,0,375342.4658,2130.898021,2659,0.0,0,0,0,0,608.8280061,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1349,5,0,924388.4359,5189.02891,708,0.0,0,0,0,0,1482.579689,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1268,5,0,955047.3186,5520.504732,654,0.0,0,0,0,0,1577.287066,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1382,5,0,918234.4428,5065.12301,739,0.0,0,0,0,0,1447.178003,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1261,5,0,952418.7153,5551.149881,668,0.0,0,0,0,0,1586.042823,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1141,5,0,1090271.691,6134.969325,546,0.0,0,0,0,0,1752.848379,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1040,5,0,1154807.692,6730.769231,510,0.0,0,0,0,0,1923.076923,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1730,5,0,707514.4509,4046.242775,937,0.0,0,0,0,0,1156.069364,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1128,5,0,1124113.475,6205.673759,602,0.0,0,0,0,0,1773.049645,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2301,5,0,536288.5702,3042.155585,1766,0.0,0,0,0,0,869.1873099,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1207,5,0,1030654.515,5799.5029,669,0.0,0,0,0,0,1657.000829,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,7762,5,0,154083.999,901.8294254,7222,0.0,0,0,0,0,257.6655501,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1585,5,0,794952.6814,4416.403785,690,0.0,0,0,0,0,1261.829653,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1365,5,0,911355.3114,5128.205128,559,0.0,0,0,0,0,1465.201465,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1371,5,0,862873.8147,5105.762217,806,0.0,0,0,0,0,1458.789205,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,16735,5,0,74574.24559,418.2850314,16123,0.0,0,0,0,0,119.510009,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1512,5,0,825396.8254,4629.62963,957,0.0,0,0,0,0,1322.751323,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1455,5,0,859106.5292,4810.996564,918,0.0,0,0,0,0,1374.570447,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1405,5,0,885409.2527,4982.206406,849,0.0,0,0,0,0,1423.487544,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1390,5,0,894964.0288,5035.971223,882,0.0,0,0,0,0,1438.848921,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1131,5,0,1105216.622,6189.213086,625,0.0,0,0,0,0,1768.346596,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1263,5,0,990498.8124,5542.359462,704,0.0,0,0,0,0,1583.531275,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1313,5,0,916222.3915,5331.302361,740,0.0,0,0,0,0,1523.229246,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,882,5,0,1409297.052,7936.507937,376,0.0,0,0,0,0,2267.573696,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1413,5,0,883227.1762,4953.998585,741,0.0,0,0,0,0,1415.428167,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,15949,5,0,74989.02753,438.8989905,15358,0.0,0,0,0,0,125.3997116,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,2433,5,0,511713.9334,2877.106453,1830,0.0,0,0,0,0,822.0304151,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
6,1410,5,0,875886.5248,4964.539007,777,0.0,0,0,0,0,1418.439716,0,0,1,0,0,0,0.0,0,0,0,0,0,20,0.0,0,0
